unit_id,cycle,true_rul,s3_hpc_temp,s4_lpt_temp,s7_hpc_press,s9_core_speed,s11_lpt_press
20,146,70,1589.82,1410.94,552.44,9060.1,47.363
20,147,69,1590.48,1409.68,552.82,9062.4,47.324
20,148,68,1590.16,1408.37,552.85,9065.7,47.291
20,149,67,1590.04,1411.04,552.62,9059.7,47.331
20,150,66,1589.92,1410.35,552.59,9055.2,47.344
20,151,65,1591.66,1410.23,552.17,9059.1,47.309
20,152,64,1589.49,1410.92,552.29,9057.7,47.350
20,153,63,1589.48,1409.41,552.67,9053.4,47.290
20,154,62,1589.42,1410.73,552.56,9060.8,47.456
20,155,61,1591.88,1410.51,552.04,9070.2,47.386
20,156,60,1591.64,1411.61,552.44,9055.8,47.338
20,157,59,1591.39,1410.92,552.16,9066.6,47.321
20,158,58,1593.14,1410.36,552.13,9056.1,47.263
20,159,57,1590.99,1412.41,552.33,9059.4,47.209
20,160,56,1592.99,1412.07,551.88,9063.1,47.328
20,161,55,1591.72,1412.66,551.83,9065.1,47.265
20,162,54,1591.65,1413.31,552.50,9068.2,47.364
20,163,53,1592.05,1411.54,552.52,9067.8,47.274
20,164,52,1593.21,1412.83,552.51,9061.5,47.404
20,165,51,1593.27,1414.96,551.88,9065.0,47.253
20,166,50,1593.49,1414.36,552.70,9065.6,47.334
20,167,49,1592.61,1414.24,551.82,9064.6,47.303
20,168,48,1592.88,1414.03,551.78,9063.2,47.345
20,169,47,1593.47,1414.50,551.42,9066.3,47.315
20,170,46,1593.19,1416.27,551.13,9067.9,47.320
20,171,45,1594.12,1414.77,551.94,9068.5,47.245
20,172,44,1594.10,1414.67,551.40,9068.3,47.249
20,173,43,1592.85,1414.57,551.45,9069.7,47.282
20,174,42,1595.33,1414.68,551.91,9076.3,47.288
20,175,41,1595.10,1416.12,551.18,9068.8,47.282
20,176,40,1594.39,1414.93,551.77,9063.7,47.370
20,177,39,1594.87,1414.85,551.36,9066.4,47.380
20,178,38,1594.26,1416.08,551.31,9069.5,47.230
20,179,37,1594.24,1416.23,551.34,9066.0,47.226
20,180,36,1596.29,1416.35,551.05,9066.8,47.252
20,181,35,1594.47,1418.34,551.60,9073.7,47.265
20,182,34,1594.05,1418.49,551.04,9066.3,47.249
20,183,33,1597.02,1418.29,551.52,9068.3,47.221
20,184,32,1596.39,1417.47,551.47,9072.7,47.263
20,185,31,1594.29,1417.94,551.13,9070.7,47.192
20,186,30,1595.45,1418.48,551.01,9072.5,47.193
20,187,29,1597.84,1419.21,551.16,9070.1,47.265
20,188,28,1597.22,1418.77,551.33,9076.2,47.156
20,189,27,1596.27,1418.10,550.52,9071.3,47.245
20,190,26,1597.29,1418.56,551.27,9072.4,47.228
20,191,25,1598.44,1419.18,551.50,9070.7,47.307
20,192,24,1596.94,1420.01,550.64,9076.5,47.179
20,193,23,1598.16,1419.21,551.07,9070.7,47.283
20,194,22,1597.34,1418.84,551.02,9071.3,47.194
20,195,21,1598.08,1419.12,550.66,9078.1,47.241
20,196,20,1598.74,1421.56,550.32,9073.0,47.206
20,197,19,1598.66,1420.60,550.23,9067.2,47.223
20,198,18,1599.17,1421.89,550.41,9072.3,47.179
20,199,17,1599.87,1421.13,550.73,9071.7,47.166
20,200,16,1599.35,1422.71,550.50,9081.7,47.103
20,201,15,1599.72,1422.03,550.58,9073.1,47.250
20,202,14,1599.85,1421.15,550.33,9075.3,47.301
20,203,13,1600.89,1422.44,550.25,9080.1,47.207
20,204,12,1597.94,1423.25,550.24,9072.6,47.197
20,205,11,1602.29,1423.44,550.51,9083.9,47.107
20,206,10,1599.23,1423.80,550.06,9073.1,47.140
20,207,9,1601.52,1423.35,549.84,9077.6,47.139
20,208,8,1599.62,1423.63,549.63,9081.0,47.058
20,209,7,1602.20,1423.66,549.81,9080.2,47.088
20,210,6,1601.84,1423.65,549.76,9081.0,47.070
20,211,5,1600.83,1424.81,549.86,9080.5,47.139
20,212,4,1602.12,1425.41,549.85,9073.3,47.031
20,213,3,1603.85,1425.15,550.05,9079.6,47.111
20,214,2,1602.17,1427.65,549.78,9079.3,47.026
20,215,1,1604.35,1425.57,549.88,9084.6,47.081
20,216,0,1603.54,1425.46,549.30,9086.1,47.092
21,1,211,1585.33,1402.57,554.01,9051.1,47.415
21,2,210,1585.33,1403.21,554.13,9051.8,47.468
21,3,209,1584.63,1404.70,554.16,9055.6,47.423
21,4,208,1585.65,1405.26,553.73,9054.9,47.458
21,5,207,1584.19,1403.36,553.37,9049.9,47.442
21,6,206,1585.15,1405.23,553.80,9049.1,47.440
21,7,205,1583.52,1404.62,553.75,9050.3,47.440
21,8,204,1585.10,1402.82,553.80,9047.9,47.452
21,9,203,1584.19,1404.43,553.81,9045.5,47.497
21,10,202,1584.59,1403.68,554.04,9053.8,47.427
21,11,201,1585.09,1404.61,554.18,9050.3,47.474
21,12,200,1584.27,1402.64,553.97,9047.2,47.404
21,13,199,1585.51,1403.87,553.87,9045.5,47.404
21,14,198,1586.30,1403.41,553.74,9050.8,47.397
21,15,197,1586.08,1404.01,553.73,9053.7,47.496
21,16,196,1586.57,1403.61,554.46,9052.3,47.535
21,17,195,1585.79,1403.42,553.55,9043.7,47.349
21,18,194,1584.51,1405.14,553.65,9047.6,47.485
21,19,193,1584.31,1405.66,553.72,9053.3,47.440
21,20,192,1585.02,1405.01,553.87,9055.2,47.411
21,21,191,1583.96,1402.43,554.18,9053.2,47.437
21,22,190,1585.24,1404.96,553.74,9043.8,47.363
21,23,189,1584.12,1404.09,553.52,9053.6,47.386
21,24,188,1584.45,1402.36,553.67,9050.0,47.504
21,25,187,1585.10,1404.67,554.10,9051.4,47.405
21,26,186,1585.32,1405.34,553.71,9051.9,47.476
21,27,185,1584.70,1404.84,553.68,9051.6,47.438
21,28,184,1585.03,1404.84,553.22,9052.2,47.485
21,29,183,1584.54,1403.97,553.51,9047.2,47.464
21,30,182,1587.10,1404.60,553.55,9052.7,47.479
21,31,181,1583.62,1403.72,553.76,9050.4,47.448
21,32,180,1585.12,1403.16,553.70,9049.1,47.508
21,33,179,1584.44,1403.78,553.69,9055.6,47.483
21,34,178,1584.25,1404.36,553.50,9050.9,47.518
21,35,177,1583.43,1403.09,553.85,9048.6,47.461
21,36,176,1584.93,1402.49,553.99,9045.3,47.460
21,37,175,1584.64,1406.16,553.76,9051.2,47.478
21,38,174,1585.27,1403.98,553.50,9049.6,47.357
21,39,173,1585.39,1406.63,553.85,9051.2,47.372
21,40,172,1584.35,1404.81,553.37,9047.5,47.478
21,41,171,1585.65,1403.90,553.84,9050.4,47.388
21,42,170,1584.94,1404.22,553.77,9043.3,47.527
21,43,169,1584.13,1404.06,553.90,9048.4,47.462
21,44,168,1584.38,1405.93,553.72,9053.1,47.395
21,45,167,1585.58,1403.35,553.38,9046.3,47.408
21,46,166,1585.09,1406.59,554.62,9048.9,47.498
21,47,165,1584.00,1402.11,553.81,9051.9,47.489
21,48,164,1585.86,1403.70,553.82,9052.9,47.510
21,49,163,1584.27,1404.19,553.99,9050.5,47.419
21,50,162,1585.00,1404.48,553.57,9045.8,47.553
21,51,161,1585.15,1404.84,553.86,9053.7,47.454
21,52,160,1585.47,1403.00,553.27,9048.3,47.379
21,53,159,1583.31,1404.27,553.27,9053.3,47.522
21,54,158,1583.85,1404.26,554.36,9048.3,47.481
21,55,157,1586.91,1402.49,553.49,9052.0,47.559
21,56,156,1584.43,1406.19,553.84,9043.1,47.530
21,57,155,1584.63,1404.40,553.30,9047.4,47.375
21,58,154,1583.72,1404.09,553.97,9048.1,47.378
21,59,153,1583.98,1404.33,553.83,9051.4,47.528
21,60,152,1585.46,1404.37,554.51,9049.0,47.569
21,61,151,1586.14,1403.73,554.04,9049.2,47.378
21,62,150,1584.99,1402.68,553.87,9052.8,47.439
21,63,149,1585.18,1404.19,554.05,9050.3,47.434
21,64,148,1585.64,1404.14,553.16,9048.8,47.424
21,65,147,1585.12,1404.04,553.21,9044.8,47.402
21,66,146,1585.05,1404.97,553.32,9047.6,47.448
21,67,145,1584.25,1404.08,553.99,9047.4,47.466
21,68,144,1584.91,1402.97,553.76,9051.6,47.521
21,69,143,1586.32,1403.49,553.61,9050.1,47.423
21,70,142,1585.97,1404.09,553.82,9052.3,47.458
21,71,141,1585.24,1404.24,553.76,9046.8,47.538
21,72,140,1584.28,1405.49,553.90,9047.9,47.478
21,73,139,1585.63,1405.55,553.41,9049.5,47.519
21,74,138,1585.60,1404.44,554.24,9049.4,47.330
21,75,137,1584.71,1405.81,553.89,9047.1,47.517
21,76,136,1585.68,1404.13,553.98,9046.4,47.432
21,77,135,1584.95,1404.99,553.64,9049.9,47.522
21,78,134,1587.02,1403.22,553.84,9044.7,47.449
21,79,133,1584.77,1405.13,553.45,9045.4,47.526
21,80,132,1584.49,1404.18,553.89,9047.2,47.411
21,81,131,1585.90,1404.61,553.80,9049.5,47.466
21,82,130,1585.31,1405.14,553.79,9051.6,47.486
21,83,129,1585.59,1405.30,553.80,9048.0,47.432
21,84,128,1585.51,1403.90,554.49,9050.0,47.402
21,85,127,1585.26,1405.38,553.56,9047.0,47.441
21,86,126,1584.48,1402.78,553.34,9050.8,47.486
21,87,125,1584.44,1403.94,553.86,9046.1,47.493
21,88,124,1585.17,1404.47,554.00,9058.5,47.399
21,89,123,1584.29,1405.51,554.00,9050.2,47.426
21,90,122,1584.81,1403.81,553.35,9053.4,47.349
21,91,121,1584.32,1403.61,554.44,9049.6,47.466
21,92,120,1584.30,1404.78,554.69,9051.7,47.433
21,93,119,1583.37,1404.62,553.50,9047.4,47.497
21,94,118,1584.62,1403.92,554.02,9047.5,47.386
21,95,117,1585.37,1404.68,553.63,9047.8,47.395
21,96,116,1585.57,1405.73,554.08,9049.7,47.486
21,97,115,1584.34,1404.34,553.47,9049.6,47.504
21,98,114,1585.68,1404.54,553.92,9047.5,47.457
21,99,113,1585.68,1403.84,553.73,9048.4,47.435
21,100,112,1584.46,1404.12,553.68,9045.0,47.578
21,101,111,1584.29,1404.02,553.79,9048.3,47.443
21,102,110,1584.50,1404.85,553.76,9052.8,47.520
21,103,109,1584.98,1404.94,554.21,9049.9,47.481
21,104,108,1584.88,1405.38,553.59,9052.9,47.495
21,105,107,1584.36,1403.77,553.52,9054.3,47.385
21,106,106,1585.62,1405.09,553.77,9055.1,47.347
21,107,105,1585.90,1404.34,553.25,9047.0,47.520
21,108,104,1585.98,1405.31,553.98,9046.1,47.453
21,109,103,1586.42,1404.30,554.08,9048.8,47.446
21,110,102,1585.93,1405.43,553.57,9054.6,47.460
21,111,101,1584.37,1406.49,553.35,9057.9,47.429
21,112,100,1585.48,1405.28,553.41,9044.7,47.430
21,113,99,1586.13,1406.40,553.25,9053.5,47.429
21,114,98,1585.94,1405.99,553.43,9052.2,47.487
21,115,97,1586.82,1404.12,553.38,9051.3,47.471
21,116,96,1585.88,1405.40,553.92,9050.7,47.503
21,117,95,1584.88,1405.07,553.12,9052.5,47.465
21,118,94,1586.13,1405.11,553.10,9058.1,47.424
21,119,93,1585.99,1407.06,553.38,9049.2,47.388
21,120,92,1585.76,1404.81,553.25,9061.0,47.364
21,121,91,1585.35,1406.14,553.42,9055.1,47.392
21,122,90,1585.95,1407.52,552.93,9054.2,47.453
21,123,89,1587.40,1405.86,553.02,9058.4,47.394
21,124,88,1588.08,1406.59,553.22,9054.7,47.472
21,125,87,1587.02,1405.73,552.81,9052.0,47.452
21,126,86,1586.26,1407.14,553.33,9056.3,47.293
21,127,85,1586.04,1406.25,553.85,9051.2,47.401
21,128,84,1589.01,1407.19,553.52,9051.8,47.464
21,129,83,1588.47,1407.40,553.21,9056.2,47.322
21,130,82,1588.40,1406.32,553.13,9059.1,47.456
21,131,81,1586.35,1406.38,553.37,9048.6,47.470
21,132,80,1587.86,1408.66,552.93,9052.6,47.448
21,133,79,1587.66,1406.42,553.29,9049.6,47.466
21,134,78,1588.17,1406.89,553.44,9059.4,47.391
21,135,77,1589.97,1409.87,553.16,9059.3,47.454
21,136,76,1587.37,1408.26,552.83,9052.9,47.392
21,137,75,1588.57,1406.72,553.11,9055.2,47.454
21,138,74,1589.47,1407.56,553.37,9058.2,47.370
21,139,73,1588.27,1407.46,552.58,9050.1,47.380
21,140,72,1587.17,1407.88,553.11,9062.0,47.318
21,141,71,1589.44,1408.56,552.72,9057.6,47.340
21,142,70,1589.03,1409.07,553.19,9062.1,47.340
21,143,69,1589.03,1409.91,552.76,9060.0,47.413
21,144,68,1590.20,1409.44,552.43,9057.2,47.339
21,145,67,1590.16,1410.91,553.21,9061.2,47.315
21,146,66,1590.81,1410.11,552.46,9061.3,47.348
21,147,65,1588.27,1409.03,552.65,9058.2,47.303
21,148,64,1590.59,1410.56,552.21,9068.1,47.292
21,149,63,1589.77,1410.62,552.46,9064.2,47.341
21,150,62,1589.56,1411.03,551.69,9061.3,47.412
21,151,61,1588.61,1410.30,552.03,9059.7,47.456
21,152,60,1590.80,1410.66,551.64,9056.1,47.334
21,153,59,1590.85,1411.37,552.68,9057.1,47.340
21,154,58,1590.54,1410.41,552.15,9062.4,47.206
21,155,57,1589.62,1414.31,552.18,9066.0,47.328
21,156,56,1590.82,1412.25,552.36,9060.5,47.326
21,157,55,1591.75,1411.25,552.15,9058.0,47.264
21,158,54,1593.09,1411.26,552.56,9060.5,47.349
21,159,53,1591.78,1410.67,552.23,9064.2,47.270
21,160,52,1593.81,1413.23,552.42,9065.6,47.198
21,161,51,1592.69,1414.76,552.37,9061.7,47.256
21,162,50,1591.33,1411.73,551.98,9059.2,47.300
21,163,49,1592.64,1411.59,551.83,9061.3,47.274
21,164,48,1592.67,1413.47,551.89,9061.3,47.300
21,165,47,1593.99,1412.27,552.31,9058.2,47.316
21,166,46,1593.86,1412.61,552.03,9060.6,47.353
21,167,45,1591.93,1413.23,551.92,9067.1,47.295
21,168,44,1593.79,1413.76,551.51,9070.0,47.312
21,169,43,1593.19,1413.00,552.17,9069.7,47.272
21,170,42,1593.24,1414.48,551.69,9068.3,47.223
21,171,41,1593.49,1414.78,551.79,9069.0,47.291
21,172,40,1595.55,1414.29,552.10,9062.9,47.252
21,173,39,1594.65,1416.48,551.50,9068.0,47.253
21,174,38,1592.70,1415.62,551.20,9071.4,47.328
21,175,37,1594.07,1415.01,551.34,9069.2,47.288
21,176,36,1597.66,1415.86,551.51,9074.4,47.271
21,177,35,1594.26,1416.69,551.65,9066.8,47.293
21,178,34,1595.90,1416.22,551.85,9065.6,47.271
21,179,33,1595.05,1415.35,551.45,9075.5,47.242
21,180,32,1594.54,1417.33,551.05,9072.8,47.230
21,181,31,1594.53,1417.83,551.31,9068.4,47.185
21,182,30,1597.58,1417.22,551.47,9068.2,47.267
21,183,29,1596.40,1417.91,550.90,9072.0,47.299
21,184,28,1595.74,1417.39,551.98,9067.1,47.197
21,185,27,1597.89,1419.67,550.32,9073.6,47.211
21,186,26,1596.87,1419.71,550.90,9069.5,47.201
21,187,25,1596.93,1419.23,551.35,9073.2,47.212
21,188,24,1597.86,1419.88,551.07,9069.7,47.230
21,189,23,1595.94,1420.83,551.31,9075.6,47.267
21,190,22,1597.80,1419.04,550.42,9076.4,47.162
21,191,21,1597.78,1420.18,550.74,9074.2,47.105
21,192,20,1598.11,1420.99,550.57,9070.6,47.239
21,193,19,1598.18,1420.69,550.58,9074.0,47.264
21,194,18,1599.20,1419.70,550.48,9073.0,47.194
21,195,17,1599.70,1421.10,550.54,9067.0,47.245
21,196,16,1599.06,1421.58,550.56,9072.5,47.162
21,197,15,1598.80,1422.87,549.77,9072.3,47.153
21,198,14,1600.85,1422.55,549.89,9075.6,47.201
21,199,13,1601.66,1421.88,549.97,9077.6,47.158
21,200,12,1600.49,1423.09,550.37,9078.7,47.238
21,201,11,1600.11,1421.66,550.31,9072.8,47.095
21,202,10,1599.92,1421.92,550.51,9077.9,47.182
21,203,9,1601.23,1423.14,550.40,9076.4,47.134
21,204,8,1600.49,1424.88,550.02,9080.6,47.109
21,205,7,1601.97,1424.61,549.51,9079.0,47.139
21,206,6,1601.29,1425.45,549.58,9077.8,47.086
21,207,5,1602.60,1423.58,549.34,9081.3,47.117
21,208,4,1602.85,1425.53,549.82,9075.2,47.059
21,209,3,1600.84,1424.97,549.57,9080.1,47.123
21,210,2,1604.02,1425.92,549.74,9075.6,47.111
21,211,1,1603.46,1426.05,549.34,9080.2,47.108
21,212,0,1602.67,1425.44,548.96,9079.3,47.113
22,1,220,1584.29,1404.05,554.19,9049.5,47.398
22,2,219,1583.73,1403.31,553.68,9052.9,47.394
22,3,218,1586.24,1402.80,554.50,9056.0,47.457
22,4,217,1583.68,1403.95,553.68,9045.5,47.465
22,5,216,1584.34,1403.36,553.74,9048.0,47.554
22,6,215,1584.57,1404.40,553.84,9051.2,47.471
22,7,214,1585.71,1404.24,553.87,9050.2,47.443
22,8,213,1584.27,1403.95,553.87,9051.4,47.459
22,9,212,1584.81,1403.95,553.63,9051.1,47.439
22,10,211,1585.14,1404.90,553.59,9052.1,47.452
22,11,210,1586.62,1403.81,554.01,9050.1,47.381
22,12,209,1584.58,1404.79,553.67,9042.2,47.448
22,13,208,1584.13,1404.12,554.27,9052.7,47.527
22,14,207,1584.55,1403.87,553.49,9047.6,47.404
22,15,206,1583.95,1405.23,553.17,9054.8,47.512
22,16,205,1585.40,1403.00,553.33,9048.1,47.481
22,17,204,1585.00,1403.06,554.14,9055.9,47.439
22,18,203,1585.09,1402.64,553.68,9051.8,47.468
22,19,202,1584.59,1403.75,553.67,9049.0,47.471
22,20,201,1583.43,1403.93,553.90,9048.0,47.426
22,21,200,1584.64,1403.57,553.80,9050.5,47.345
22,22,199,1585.52,1403.74,554.38,9045.8,47.407
22,23,198,1584.84,1404.37,553.21,9047.1,47.480
22,24,197,1584.24,1405.23,553.66,9046.9,47.481
22,25,196,1586.29,1404.37,554.18,9055.9,47.404
22,26,195,1585.75,1402.63,553.93,9049.8,47.512
22,27,194,1585.94,1404.51,553.89,9051.8,47.453
22,28,193,1584.95,1405.30,554.27,9049.5,47.462
22,29,192,1585.07,1402.55,553.70,9055.6,47.413
22,30,191,1586.69,1405.05,553.92,9052.0,47.404
22,31,190,1584.79,1405.30,553.62,9053.7,47.381
22,32,189,1584.04,1405.71,553.80,9048.1,47.518
22,33,188,1586.00,1404.83,553.63,9049.0,47.466
22,34,187,1585.56,1403.54,553.85,9050.9,47.514
22,35,186,1585.60,1402.64,553.74,9046.7,47.478
22,36,185,1585.74,1404.09,553.72,9050.2,47.460
22,37,184,1584.49,1402.90,553.18,9054.4,47.475
22,38,183,1585.29,1405.14,553.42,9043.9,47.469
22,39,182,1585.23,1402.44,553.91,9048.6,47.410
22,40,181,1584.73,1401.80,553.62,9047.5,47.478
22,41,180,1584.87,1404.57,553.04,9047.1,47.478
22,42,179,1584.75,1404.76,553.26,9052.6,47.418
22,43,178,1584.41,1404.89,554.15,9053.6,47.552
22,44,177,1586.01,1403.28,553.84,9048.7,47.551
22,45,176,1585.88,1403.83,554.06,9045.7,47.463
22,46,175,1584.25,1402.48,554.04,9053.2,47.473
22,47,174,1584.85,1402.86,553.45,9046.6,47.438
22,48,173,1585.86,1404.95,553.31,9047.6,47.414
22,49,172,1582.97,1404.51,553.73,9049.6,47.517
22,50,171,1585.07,1403.61,553.97,9053.7,47.465
22,51,170,1585.55,1403.87,553.78,9050.4,47.412
22,52,169,1584.55,1405.24,554.40,9055.6,47.384
22,53,168,1583.86,1402.93,553.84,9040.2,47.421
22,54,167,1586.13,1404.88,553.65,9048.5,47.478
22,55,166,1585.75,1403.52,553.73,9048.0,47.383
22,56,165,1584.82,1403.73,553.42,9052.3,47.474
22,57,164,1585.56,1403.31,553.20,9051.6,47.417
22,58,163,1584.29,1402.87,553.72,9055.5,47.425
22,59,162,1584.13,1404.59,553.85,9042.6,47.483
22,60,161,1586.70,1401.66,553.43,9040.0,47.446
22,61,160,1585.79,1404.09,554.22,9052.9,47.535
22,62,159,1585.93,1403.64,553.82,9047.0,47.438
22,63,158,1585.05,1403.92,554.20,9048.8,47.403
22,64,157,1584.30,1404.59,553.38,9049.3,47.516
22,65,156,1585.23,1403.93,553.79,9046.4,47.407
22,66,155,1584.84,1404.24,554.08,9050.3,47.518
22,67,154,1586.28,1404.72,554.17,9046.5,47.393
22,68,153,1585.41,1402.79,553.71,9052.7,47.521
22,69,152,1584.80,1403.42,553.90,9046.2,47.441
22,70,151,1584.99,1403.97,553.83,9047.1,47.414
22,71,150,1584.40,1402.54,553.90,9053.1,47.490
22,72,149,1584.79,1403.27,554.02,9052.2,47.461
22,73,148,1586.40,1403.98,553.72,9048.6,47.372
22,74,147,1585.53,1403.91,553.95,9056.4,47.430
22,75,146,1583.13,1404.43,553.85,9047.4,47.470
22,76,145,1585.63,1403.15,553.71,9055.2,47.414
22,77,144,1585.05,1401.64,553.36,9050.6,47.511
22,78,143,1583.91,1404.07,553.69,9053.3,47.389
22,79,142,1585.34,1403.41,553.87,9050.2,47.437
22,80,141,1585.38,1404.04,553.76,9048.8,47.454
22,81,140,1585.18,1403.11,553.70,9046.3,47.448
22,82,139,1584.53,1404.69,554.00,9046.8,47.450
22,83,138,1585.51,1403.84,553.58,9046.2,47.493
22,84,137,1585.72,1403.81,554.03,9039.6,47.516
22,85,136,1584.87,1404.13,553.70,9054.9,47.397
22,86,135,1586.18,1404.36,553.99,9048.8,47.385
22,87,134,1585.74,1404.28,554.21,9049.3,47.429
22,88,133,1586.11,1405.72,553.80,9047.4,47.491
22,89,132,1584.80,1404.54,553.72,9055.5,47.415
22,90,131,1585.38,1403.56,553.72,9048.6,47.487
22,91,130,1585.73,1404.50,553.77,9050.5,47.495
22,92,129,1585.74,1401.58,553.72,9049.2,47.483
22,93,128,1584.95,1404.65,553.48,9050.9,47.495
22,94,127,1583.82,1406.26,554.16,9050.0,47.409
22,95,126,1584.86,1404.08,553.93,9055.3,47.426
22,96,125,1585.45,1402.84,553.68,9051.3,47.485
22,97,124,1584.40,1403.60,554.24,9054.1,47.460
22,98,123,1583.21,1406.26,553.79,9048.9,47.424
22,99,122,1585.30,1404.35,554.09,9046.8,47.434
22,100,121,1586.62,1404.20,553.75,9046.7,47.475
22,101,120,1585.82,1404.79,553.72,9051.3,47.534
22,102,119,1585.86,1403.29,553.04,9051.0,47.490
22,103,118,1584.13,1403.99,553.72,9050.4,47.423
22,104,117,1586.03,1404.13,553.54,9053.2,47.387
22,105,116,1586.03,1404.89,554.22,9049.4,47.425
22,106,115,1585.07,1403.92,553.60,9048.1,47.432
22,107,114,1584.06,1404.61,553.78,9048.9,47.394
22,108,113,1584.07,1405.74,553.61,9052.1,47.458
22,109,112,1582.78,1405.61,554.01,9047.3,47.449
22,110,111,1584.08,1405.64,553.53,9048.2,47.414
22,111,110,1585.06,1405.23,554.34,9048.6,47.469
22,112,109,1585.07,1403.12,554.53,9054.8,47.459
22,113,108,1586.27,1405.09,553.82,9051.1,47.526
22,114,107,1584.24,1405.51,553.73,9055.3,47.450
22,115,106,1585.27,1403.97,553.64,9049.1,47.519
22,116,105,1583.15,1402.88,553.58,9046.2,47.525
22,117,104,1586.01,1404.53,553.61,9054.7,47.371
22,118,103,1586.71,1403.38,553.72,9048.5,47.396
22,119,102,1586.54,1404.71,554.16,9045.7,47.459
22,120,101,1585.42,1404.24,553.45,9053.8,47.456
22,121,100,1584.24,1402.33,553.98,9058.6,47.399
22,122,99,1585.14,1405.00,553.42,9048.3,47.407
22,123,98,1585.79,1405.19,553.85,9047.1,47.428
22,124,97,1584.50,1403.12,553.77,9052.0,47.475
22,125,96,1584.99,1404.05,553.78,9045.5,47.458
22,126,95,1584.53,1402.79,553.91,9047.9,47.461
22,127,94,1585.68,1403.14,553.83,9043.7,47.527
22,128,93,1583.93,1403.55,554.20,9049.2,47.390
22,129,92,1585.61,1404.67,553.60,9048.2,47.427
22,130,91,1584.91,1402.39,553.73,9056.4,47.404
22,131,90,1584.65,1403.08,553.96,9054.4,47.507
22,132,89,1584.17,1404.65,554.19,9052.1,47.471
22,133,88,1584.84,1404.47,554.12,9051.5,47.383
22,134,87,1584.92,1405.43,553.83,9050.9,47.417
22,135,86,1586.30,1405.92,554.10,9055.7,47.425
22,136,85,1585.02,1404.37,553.71,9055.8,47.500
22,137,84,1585.93,1403.32,553.18,9051.7,47.484
22,138,83,1585.52,1406.43,553.34,9046.8,47.405
22,139,82,1585.11,1405.29,553.52,9045.8,47.482
22,140,81,1584.35,1403.96,553.14,9052.1,47.445
22,141,80,1587.39,1405.87,554.03,9052.5,47.385
22,142,79,1586.06,1405.70,553.79,9050.0,47.456
22,143,78,1585.31,1404.36,553.22,9052.0,47.371
22,144,77,1585.83,1406.24,553.22,9050.3,47.431
22,145,76,1586.48,1405.11,553.74,9054.3,47.482
22,146,75,1586.33,1405.24,553.27,9053.6,47.404
22,147,74,1586.06,1405.45,553.24,9053.4,47.350
22,148,73,1586.88,1406.61,553.24,9059.6,47.419
22,149,72,1585.51,1405.90,553.41,9054.7,47.403
22,150,71,1586.08,1405.33,553.16,9051.4,47.356
22,151,70,1586.44,1407.07,553.82,9056.2,47.476
22,152,69,1587.94,1407.39,553.19,9054.3,47.387
22,153,68,1587.13,1406.88,553.48,9055.6,47.397
22,154,67,1587.49,1407.38,553.43,9049.0,47.349
22,155,66,1588.48,1407.11,553.07,9053.7,47.386
22,156,65,1588.19,1406.35,553.17,9055.7,47.416
22,157,64,1588.07,1408.00,552.95,9051.9,47.517
22,158,63,1587.81,1407.56,553.29,9061.0,47.363
22,159,62,1587.41,1406.81,553.53,9052.1,47.386
22,160,61,1587.59,1406.82,552.93,9052.7,47.350
22,161,60,1590.14,1408.71,553.25,9059.2,47.376
22,162,59,1588.35,1408.75,552.99,9054.6,47.384
22,163,58,1588.31,1408.58,552.80,9052.4,47.257
22,164,57,1588.30,1410.57,552.76,9059.9,47.265
22,165,56,1588.42,1407.95,552.75,9066.0,47.391
22,166,55,1590.76,1409.16,553.18,9065.1,47.359
22,167,54,1589.16,1408.42,552.64,9058.4,47.462
22,168,53,1588.74,1409.89,552.14,9057.0,47.373
22,169,52,1590.37,1410.59,552.76,9060.8,47.356
22,170,51,1589.31,1408.63,552.43,9058.7,47.413
22,171,50,1590.26,1410.35,552.67,9058.6,47.387
22,172,49,1592.12,1412.74,552.54,9061.0,47.421
22,173,48,1590.62,1411.62,552.12,9059.1,47.396
22,174,47,1590.36,1411.14,551.94,9067.6,47.398
22,175,46,1591.29,1411.96,552.49,9065.8,47.305
22,176,45,1591.93,1412.73,552.68,9053.4,47.297
22,177,44,1590.74,1412.15,551.67,9054.5,47.431
22,178,43,1592.26,1412.38,552.33,9062.5,47.368
22,179,42,1591.47,1412.70,552.24,9058.7,47.378
22,180,41,1591.84,1413.71,552.16,9068.5,47.258
22,181,40,1591.55,1412.25,552.11,9068.6,47.385
22,182,39,1590.79,1413.56,551.05,9066.4,47.357
22,183,38,1592.83,1413.68,551.99,9061.2,47.319
22,184,37,1592.90,1414.72,551.88,9061.4,47.216
22,185,36,1591.82,1415.34,551.72,9066.0,47.378
22,186,35,1593.09,1413.88,551.77,9065.3,47.378
22,187,34,1595.03,1415.29,552.19,9065.0,47.294
22,188,33,1593.77,1413.85,552.06,9067.9,47.276
22,189,32,1594.25,1413.95,551.35,9067.6,47.244
22,190,31,1594.31,1415.50,551.38,9063.5,47.185
22,191,30,1594.61,1416.45,551.04,9067.2,47.275
22,192,29,1594.18,1417.47,551.36,9067.4,47.248
22,193,28,1593.81,1417.40,551.13,9067.3,47.281
22,194,27,1596.64,1415.83,551.22,9073.5,47.270
22,195,26,1596.26,1416.16,551.18,9068.5,47.199
22,196,25,1594.64,1416.96,551.65,9069.7,47.305
22,197,24,1596.37,1417.04,551.56,9070.7,47.280
